Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,2,18,0.0031063
20,3,19,1.11e-05
20,4,19,1.61e-05
20,5,18,0.0041395
20,6,16,0.0050016
20,7,16,0.012963
20,8,15,0.0380387
20,9,15,0.0137515
20,10,17,0.0012776
20,11,16,0.0022843
20,12,15,0.0345122
20,13,15,0.0012339
20,14,14,0.0337491
20,15,13,0.0826154
20,16,15,0.0092087
20,17,13,0.0224303
20,18,12,0.041268
20,19,13,0.0125536
20,20,14,0.0128244
20,21,13,0.0423624
20,22,12,0.0265713
20,23,10,0.0012214
20,24,14,0.0355682
20,25,12,0.0070756
20,26,9,0.0043819
20,27,10,0.0051302
20,28,10,0.0036101
20,29,9,0.0072643
20,30,10,0.0354995
20,31,12,0.0064545
20,32,9,0.0111001
20,33,11,0.0058367
20,34,5,0.0081303
20,35,6,0.0047229
20,36,11,0.0019412
20,37,5,0.001576
20,38,8,0.004875
20,39,6,0.0049002
20,40,8,0.0159849
20,41,8,0.0052613
20,42,9,0.0014872
20,43,5,0.002218
20,44,11,0.003545
20,45,6,0.0014794
20,46,6,0.002227
20,47,4,0.0004983
20,48,8,0.0036534
20,49,7,0.0035341
20,50,7,0.0014183
20,51,5,0.0052843
20,52,5,0.002281
20,53,5,0.0004683
20,54,5,0.0009251
20,55,6,0.001646
20,56,5,0.0063582
20,57,3,0.0010266
20,58,7,0.000752
20,59,6,0.0026758
20,60,6,0.0021706
20,61,1,0.0004716
20,62,7,0.002071
20,63,4,0.0013607
20,64,2,0.0013885
20,65,5,0.0022195
20,66,2,0.0006159
20,67,0,0.0003005
20,68,7,0.0012689
20,69,2,0.0002859
20,70,3,0.0003799
20,71,3,0.000329
20,72,1,0.0002294
20,73,2,0.0006024
20,74,3,0.0002488
20,75,4,0.0007277
20,76,2,0.0003638
20,77,3,0.0004836
20,78,3,0.0002
20,79,2,0.0005369
20,80,5,0.0005564
20,81,3,0.0004308
20,82,1,0.0010329
20,83,5,0.0018901
20,84,2,0.000351
20,85,3,0.0007477
20,86,2,0.000662
20,87,4,0.0007902
20,88,3,0.0010677
20,89,5,0.0006554
20,90,0,0.0002846
20,91,2,0.0003679
20,92,4,0.0005503
20,93,1,0.0009197
20,94,1,0.0003164
20,95,2,0.0004179
20,96,4,0.0004392
20,97,1,0.0004763
20,98,1,0.0001868
20,99,2,0.0002028
