Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,23,11,0.0178669
20,24,12,0.0131
20,25,11,0.0156204
20,26,10,0.0112456
20,27,13,0.031668
20,28,11,0.0166065
20,29,10,0.0031092
20,30,12,0.0117702
20,31,11,0.0148001
20,32,8,0.0124024
20,33,10,0.0087955
20,34,10,0.0032147
20,35,8,0.0034494
20,36,9,0.000669
20,37,7,0.0040981
20,38,7,0.0027816
20,39,6,0.0082816
20,40,6,0.0020733
20,41,6,0.0024448
20,42,6,0.0017212
20,43,8,0.0031273
20,44,6,0.0030167
20,45,8,0.0027019
20,46,6,0.0012411
20,47,9,0.0028987
20,48,2,0.0016379
20,49,6,0.0082152
20,50,8,0.0023524
20,51,5,0.0028758
20,52,7,0.0034673
20,53,6,0.0028099
20,54,7,0.0016343
20,55,7,0.0027587
20,56,8,0.0009098
20,57,8,0.0032287
20,58,4,0.0016813
20,59,7,0.0029341
20,60,5,0.0029084
20,61,2,0.0002732
20,62,4,0.0013685
20,63,4,0.0003432
20,64,2,0.0019609
20,65,3,0.0004607
20,66,6,0.0005675
20,67,2,0.0002079
20,68,4,0.0006497
20,69,1,0.0002121
20,70,3,0.0004713
20,71,2,0.0001559
20,72,5,0.0005859
20,73,6,0.0005581
20,74,4,0.0002253
20,75,3,0.0006225
20,76,1,0.0008725
20,77,4,0.0004009
20,78,3,0.0004895
20,79,2,0.000403
20,80,4,0.0006037
20,81,3,0.0003231
20,82,3,0.0003116
20,83,0,8.9e-05
20,84,0,0.0006004
20,85,0,0.0009
20,86,0,0.0004273
20,87,5,0.0008917
20,88,2,0.0004827
20,89,3,0.000623
20,90,0,0.0001784
20,91,1,0.0002695
20,92,1,0.0008806
20,93,2,0.0004184
20,94,1,0.0002674
20,95,1,0.0001697
20,96,2,0.000492
20,97,0,0.0004164
20,98,0,0.0002993
20,99,1,0.0002106
20,5,17,0.0037289
20,6,16,0.0060967
20,7,17,0.0088603
20,8,17,0.0038564
20,9,18,0.0026149
20,10,18,0.0088071
20,11,15,0.0552214
20,12,15,0.0173838
20,13,15,0.0525128
20,14,13,0.0567116
20,15,15,0.0212026
20,16,17,0.0189002
20,17,14,0.0128901
20,18,15,0.0026044
20,19,13,0.0130732
20,20,14,0.0141307
20,21,14,0.0107376
20,22,12,0.0154294
20,23,12,0.003952
20,24,11,0.0113301
20,25,12,0.0193229
20,26,12,0.0056876
20,27,12,0.0318864
20,28,11,0.017017
20,29,9,0.0079238
20,30,10,0.0101911
20,31,9,0.0027627
20,32,11,0.0017907
20,33,9,0.0111199
20,34,9,0.0082514
20,35,10,0.0031469
20,36,10,0.0059649
20,37,6,0.0010106
20,38,9,0.0069745
20,39,8,0.0051414
20,40,8,0.0058719
20,41,7,0.0015053
20,42,10,0.0027633
20,43,7,0.0048782
20,44,10,0.0041474
20,45,9,0.001813
20,46,8,0.0015238
20,47,6,0.001768
20,48,6,0.0010779
20,49,5,0.0021597
20,50,5,0.0011248
20,51,5,0.0044785
20,52,6,0.0024831
20,53,4,0.0029622
20,54,6,0.0029266
20,55,4,0.0008595
20,56,5,0.0020787
20,57,5,0.0013108
20,58,7,0.0008845
20,59,5,0.0008546
20,60,4,0.0003397
20,61,1,0.0005057
20,62,4,0.0009105
20,63,5,0.0023223
20,64,4,0.0004692
20,65,4,0.000818
20,66,3,0.0007622
20,67,3,0.0006601
20,68,4,0.0006873
20,69,3,0.00069
20,70,4,0.0016515
20,71,6,0.0006586
20,72,7,0.0012298
20,73,5,0.001303
20,74,3,0.0009442
20,75,3,0.0009767
20,76,4,0.0012606
20,77,3,0.0006815
20,78,4,0.0003647
